GEOID,NAME,state_name,race_total,white_non_hispanic,black_alone,asian_alone,hispanic_latino
34025803300,Census Tract 8033; Monmouth County; New Jersey,New Jersey,7270,5336,97,1183,294
34025803400,Census Tract 8034; Monmouth County; New Jersey,New Jersey,5177,1730,847,58,2143
34025803500,Census Tract 8035; Monmouth County; New Jersey,New Jersey,2804,2251,0,31,522
34025803601,Census Tract 8036.01; Monmouth County; New Jersey,New Jersey,2079,1635,77,28,304
34025803602,Census Tract 8036.02; Monmouth County; New Jersey,New Jersey,2808,2362,90,16,330
34025803700,Census Tract 8037; Monmouth County; New Jersey,New Jersey,6221,5666,219,30,183
34025803800,Census Tract 8038; Monmouth County; New Jersey,New Jersey,3542,3312,6,84,51
34025803900,Census Tract 8039; Monmouth County; New Jersey,New Jersey,3743,3488,1,3,185
34025804100,Census Tract 8041; Monmouth County; New Jersey,New Jersey,3199,2680,24,125,314
34025804200,Census Tract 8042; Monmouth County; New Jersey,New Jersey,6104,6022,0,0,53
34025804600,Census Tract 8046; Monmouth County; New Jersey,New Jersey,3395,2913,87,113,149
34025804801,Census Tract 8048.01; Monmouth County; New Jersey,New Jersey,6750,4893,445,296,736
34025804802,Census Tract 8048.02; Monmouth County; New Jersey,New Jersey,3206,2826,83,164,8
34025805001,Census Tract 8050.01; Monmouth County; New Jersey,New Jersey,5548,2810,642,804,889
34025805100,Census Tract 8051; Monmouth County; New Jersey,New Jersey,4501,3540,201,235,353
34025805300,Census Tract 8053; Monmouth County; New Jersey,New Jersey,5924,5143,15,126,218
34025805400,Census Tract 8054; Monmouth County; New Jersey,New Jersey,4877,2577,965,29,892
34025805500,Census Tract 8055; Monmouth County; New Jersey,New Jersey,4123,2029,913,24,604
34025805600,Census Tract 8056; Monmouth County; New Jersey,New Jersey,2582,328,1158,4,825
34025805700,Census Tract 8057; Monmouth County; New Jersey,New Jersey,2746,960,250,175,1075
34025805800,Census Tract 8058; Monmouth County; New Jersey,New Jersey,3913,2375,50,123,1184
34025805900,Census Tract 8059; Monmouth County; New Jersey,New Jersey,5774,3045,429,151,1764
34025806000,Census Tract 8060; Monmouth County; New Jersey,New Jersey,4246,3205,56,184,425
34025806100,Census Tract 8061; Monmouth County; New Jersey,New Jersey,3671,3510,58,0,97
34025806201,Census Tract 8062.01; Monmouth County; New Jersey,New Jersey,3624,3175,194,17,155
34025806202,Census Tract 8062.02; Monmouth County; New Jersey,New Jersey,4923,3990,280,35,356
34025806300,Census Tract 8063; Monmouth County; New Jersey,New Jersey,2383,2074,0,10,139
34025806400,Census Tract 8064; Monmouth County; New Jersey,New Jersey,5118,3827,201,48,285
34025806501,Census Tract 8065.01; Monmouth County; New Jersey,New Jersey,4577,1861,1199,472,1008
34025806502,Census Tract 8065.02; Monmouth County; New Jersey,New Jersey,3118,2002,187,178,598
34025806503,Census Tract 8065.03; Monmouth County; New Jersey,New Jersey,3814,3455,37,37,173
34025806504,Census Tract 8065.04; Monmouth County; New Jersey,New Jersey,3193,1228,1284,183,460
34025806600,Census Tract 8066; Monmouth County; New Jersey,New Jersey,5530,5032,0,126,207
34025807004,Census Tract 8070.04; Monmouth County; New Jersey,New Jersey,2958,2377,254,119,175
34025807005,Census Tract 8070.05; Monmouth County; New Jersey,New Jersey,2045,1334,246,102,251
34025807006,Census Tract 8070.06; Monmouth County; New Jersey,New Jersey,1763,1026,435,65,213
34025807100,Census Tract 8071; Monmouth County; New Jersey,New Jersey,2452,757,1224,30,380
34025807200,Census Tract 8072; Monmouth County; New Jersey,New Jersey,2537,113,1439,0,590
34025807300,Census Tract 8073; Monmouth County; New Jersey,New Jersey,3490,234,1596,7,1531
34025807401,Census Tract 8074.01; Monmouth County; New Jersey,New Jersey,1517,1311,7,6,193
34025807402,Census Tract 8074.02; Monmouth County; New Jersey,New Jersey,1612,1526,25,35,3
34025807500,Census Tract 8075; Monmouth County; New Jersey,New Jersey,2958,1079,998,0,830
34025807600,Census Tract 8076; Monmouth County; New Jersey,New Jersey,3001,192,1500,7,1195
34025807700,Census Tract 8077; Monmouth County; New Jersey,New Jersey,4330,1088,2186,184,821
34025807800,Census Tract 8078; Monmouth County; New Jersey,New Jersey,4459,1579,2199,96,486
34025807900,Census Tract 8079; Monmouth County; New Jersey,New Jersey,4285,1933,1134,225,666
34025808001,Census Tract 8080.01; Monmouth County; New Jersey,New Jersey,3669,3371,0,25,174
34025808002,Census Tract 8080.02; Monmouth County; New Jersey,New Jersey,2284,1470,443,66,253
34025808100,Census Tract 8081; Monmouth County; New Jersey,New Jersey,4619,2974,1189,30,290
34025808201,Census Tract 8082.01; Monmouth County; New Jersey,New Jersey,2454,1400,27,37,863
34025808202,Census Tract 8082.02; Monmouth County; New Jersey,New Jersey,1814,1567,4,130,113
34025808300,Census Tract 8083; Monmouth County; New Jersey,New Jersey,1792,1611,1,22,122
34025808401,Census Tract 8084.01; Monmouth County; New Jersey,New Jersey,1739,1661,23,10,30
34025808402,Census Tract 8084.02; Monmouth County; New Jersey,New Jersey,4138,3025,181,41,847
34025808501,Census Tract 8085.01; Monmouth County; New Jersey,New Jersey,3704,2935,2,232,477
34025808502,Census Tract 8085.02; Monmouth County; New Jersey,New Jersey,2675,2575,0,0,86
34025808600,Census Tract 8086; Monmouth County; New Jersey,New Jersey,6354,5775,27,54,344
34025808701,Census Tract 8087.01; Monmouth County; New Jersey,New Jersey,5095,4602,61,77,132
34025808702,Census Tract 8087.02; Monmouth County; New Jersey,New Jersey,3852,3548,25,80,75
34025808800,Census Tract 8088; Monmouth County; New Jersey,New Jersey,4770,4367,117,52,171
34025808901,Census Tract 8089.01; Monmouth County; New Jersey,New Jersey,2337,2159,0,68,110
34025808902,Census Tract 8089.02; Monmouth County; New Jersey,New Jersey,2527,2295,0,20,173
34025809000,Census Tract 8090; Monmouth County; New Jersey,New Jersey,1710,1326,28,20,304
34025809100,Census Tract 8091; Monmouth County; New Jersey,New Jersey,2788,2564,2,112,13
34025809200,Census Tract 8092; Monmouth County; New Jersey,New Jersey,2031,1993,1,0,35
34025809301,Census Tract 8093.01; Monmouth County; New Jersey,New Jersey,3182,2932,2,20,179
34025809302,Census Tract 8093.02; Monmouth County; New Jersey,New Jersey,2739,2475,0,10,103
34025809400,Census Tract 8094; Monmouth County; New Jersey,New Jersey,4957,4617,36,33,191
34025809503,Census Tract 8095.03; Monmouth County; New Jersey,New Jersey,5960,2948,440,1654,485
34025809504,Census Tract 8095.04; Monmouth County; New Jersey,New Jersey,2592,1477,15,887,69
34025809505,Census Tract 8095.05; Monmouth County; New Jersey,New Jersey,5200,3511,0,1296,216
34025809506,Census Tract 8095.06; Monmouth County; New Jersey,New Jersey,3823,2285,30,1116,300
34025809600,Census Tract 8096; Monmouth County; New Jersey,New Jersey,7320,5976,61,762,345
34025809701,Census Tract 8097.01; Monmouth County; New Jersey,New Jersey,5414,3959,32,1204,129
34025809703,Census Tract 8097.03; Monmouth County; New Jersey,New Jersey,4869,3635,116,425,498
34025809704,Census Tract 8097.04; Monmouth County; New Jersey,New Jersey,6302,4275,24,1741,170
34025809901,Census Tract 8099.01; Monmouth County; New Jersey,New Jersey,5011,4117,40,198,360
34025809902,Census Tract 8099.02; Monmouth County; New Jersey,New Jersey,4685,4287,0,116,211
34025809903,Census Tract 8099.03; Monmouth County; New Jersey,New Jersey,273,133,5,19,116
34025810001,Census Tract 8100.01; Monmouth County; New Jersey,New Jersey,5895,4002,579,362,767
34025810002,Census Tract 8100.02; Monmouth County; New Jersey,New Jersey,3391,3129,56,115,49
34025810003,Census Tract 8100.03; Monmouth County; New Jersey,New Jersey,5381,4378,188,293,284
34025810004,Census Tract 8100.04; Monmouth County; New Jersey,New Jersey,4732,4056,60,3,570
34025810101,Census Tract 8101.01; Monmouth County; New Jersey,New Jersey,4546,3869,90,211,275
34025810102,Census Tract 8101.02; Monmouth County; New Jersey,New Jersey,4237,3542,104,369,203
34025810201,Census Tract 8102.01; Monmouth County; New Jersey,New Jersey,5539,3598,491,369,1005
34025810202,Census Tract 8102.02; Monmouth County; New Jersey,New Jersey,6918,5254,0,1403,207
34025810300,Census Tract 8103; Monmouth County; New Jersey,New Jersey,2129,1466,122,188,309
34025810401,Census Tract 8104.01; Monmouth County; New Jersey,New Jersey,4446,3341,332,124,372
34025810402,Census Tract 8104.02; Monmouth County; New Jersey,New Jersey,7622,5663,295,899,554
34025810501,Census Tract 8105.01; Monmouth County; New Jersey,New Jersey,3733,2529,307,213,544
34025810503,Census Tract 8105.03; Monmouth County; New Jersey,New Jersey,4342,3894,79,84,170
34025810504,Census Tract 8105.04; Monmouth County; New Jersey,New Jersey,4764,2938,161,206,1389
34025810505,Census Tract 8105.05; Monmouth County; New Jersey,New Jersey,3966,3155,149,263,377
34025810600,Census Tract 8106; Monmouth County; New Jersey,New Jersey,6675,5249,265,562,416
34025810700,Census Tract 8107; Monmouth County; New Jersey,New Jersey,2091,1370,162,9,426
34025810800,Census Tract 8108; Monmouth County; New Jersey,New Jersey,3058,668,655,61,1639
34025810900,Census Tract 8109; Monmouth County; New Jersey,New Jersey,3380,1282,238,67,1732
34025811000,Census Tract 8110; Monmouth County; New Jersey,New Jersey,3969,1578,430,136,1825
34025811101,Census Tract 8111.01; Monmouth County; New Jersey,New Jersey,6013,4518,91,471,872
34025811102,Census Tract 8111.02; Monmouth County; New Jersey,New Jersey,6534,5104,197,718,311
34025811200,Census Tract 8112; Monmouth County; New Jersey,New Jersey,6151,4389,469,210,898
34025811301,Census Tract 8113.01; Monmouth County; New Jersey,New Jersey,6078,4263,281,571,838
34025811303,Census Tract 8113.03; Monmouth County; New Jersey,New Jersey,4504,3204,114,386,694
34025811304,Census Tract 8113.04; Monmouth County; New Jersey,New Jersey,3914,3373,41,44,374
34025811401,Census Tract 8114.01; Monmouth County; New Jersey,New Jersey,5930,4629,274,109,688
34025811402,Census Tract 8114.02; Monmouth County; New Jersey,New Jersey,3975,2988,128,91,584
34025811501,Census Tract 8115.01; Monmouth County; New Jersey,New Jersey,6537,5002,100,33,1276
34025811502,Census Tract 8115.02; Monmouth County; New Jersey,New Jersey,3843,3286,227,64,234
34025811600,Census Tract 8116; Monmouth County; New Jersey,New Jersey,1326,1176,21,0,97
34025811900,Census Tract 8119; Monmouth County; New Jersey,New Jersey,7244,5850,62,675,573
34025812000,Census Tract 8120; Monmouth County; New Jersey,New Jersey,1817,1552,117,47,56
34025812100,Census Tract 8121; Monmouth County; New Jersey,New Jersey,1635,1557,1,11,39
34025812200,Census Tract 8122; Monmouth County; New Jersey,New Jersey,3668,2563,221,353,486
34025812300,Census Tract 8123; Monmouth County; New Jersey,New Jersey,5407,4283,186,288,242
34025812400,Census Tract 8124; Monmouth County; New Jersey,New Jersey,2039,1717,18,37,222
34025812501,Census Tract 8125.01; Monmouth County; New Jersey,New Jersey,6655,4504,38,713,1001
34025812502,Census Tract 8125.02; Monmouth County; New Jersey,New Jersey,4753,3624,15,380,672
34025812600,Census Tract 8126; Monmouth County; New Jersey,New Jersey,5829,3995,718,445,511
34025990000,Census Tract 9900; Monmouth County; New Jersey,New Jersey,0,0,0,0,0
34027040101,Census Tract 401.01; Morris County; New Jersey,New Jersey,4169,3140,213,130,638
34027040102,Census Tract 401.02; Morris County; New Jersey,New Jersey,6715,5067,67,463,906
34027040200,Census Tract 402; Morris County; New Jersey,New Jersey,6806,5681,0,214,777
34027040301,Census Tract 403.01; Morris County; New Jersey,New Jersey,4149,3605,178,79,256
34027040302,Census Tract 403.02; Morris County; New Jersey,New Jersey,4606,4105,1,77,306
34027040400,Census Tract 404; Morris County; New Jersey,New Jersey,4081,3087,66,107,637
34027040500,Census Tract 405; Morris County; New Jersey,New Jersey,3544,2394,61,258,750
34027040600,Census Tract 406; Morris County; New Jersey,New Jersey,4501,3328,75,52,1024
34027040701,Census Tract 407.01; Morris County; New Jersey,New Jersey,5767,5039,10,316,260
34027040702,Census Tract 407.02; Morris County; New Jersey,New Jersey,4219,3545,0,384,208
34027040801,Census Tract 408.01; Morris County; New Jersey,New Jersey,4886,3845,0,643,310
34027040803,Census Tract 408.03; Morris County; New Jersey,New Jersey,7597,4719,111,2058,394
34027040804,Census Tract 408.04; Morris County; New Jersey,New Jersey,3773,2173,81,1091,221
34027040805,Census Tract 408.05; Morris County; New Jersey,New Jersey,6108,4475,46,1143,337
34027040900,Census Tract 409; Morris County; New Jersey,New Jersey,4377,3879,47,226,225
34027041000,Census Tract 410; Morris County; New Jersey,New Jersey,4998,3380,286,440,666
34027041100,Census Tract 411; Morris County; New Jersey,New Jersey,3783,2374,318,372,640
34027041200,Census Tract 412; Morris County; New Jersey,New Jersey,4499,3531,0,592,242
34027041300,Census Tract 413; Morris County; New Jersey,New Jersey,5051,4198,5,404,198
34027041400,Census Tract 414; Morris County; New Jersey,New Jersey,6030,5444,43,54,398
34027041500,Census Tract 415; Morris County; New Jersey,New Jersey,6003,4151,186,864,478
34027041602,Census Tract 416.02; Morris County; New Jersey,New Jersey,2710,1809,55,499,146
34027041603,Census Tract 416.03; Morris County; New Jersey,New Jersey,3618,1616,23,1478,351
34027041604,Census Tract 416.04; Morris County; New Jersey,New Jersey,5629,2919,105,1647,519
34027041605,Census Tract 416.05; Morris County; New Jersey,New Jersey,4554,2415,157,1512,425
34027041606,Census Tract 416.06; Morris County; New Jersey,New Jersey,3873,1776,12,1587,390
34027041701,Census Tract 417.01; Morris County; New Jersey,New Jersey,6748,3223,97,2350,472
34027041702,Census Tract 417.02; Morris County; New Jersey,New Jersey,3027,1597,88,741,526
34027041704,Census Tract 417.04; Morris County; New Jersey,New Jersey,5183,2700,290,1618,375
34027041705,Census Tract 417.05; Morris County; New Jersey,New Jersey,1556,815,30,636,33
34027041706,Census Tract 417.06; Morris County; New Jersey,New Jersey,5844,2486,372,2404,582
34027041801,Census Tract 418.01; Morris County; New Jersey,New Jersey,2704,839,263,1432,114
34027041802,Census Tract 418.02; Morris County; New Jersey,New Jersey,5318,2120,16,2504,598
34027041803,Census Tract 418.03; Morris County; New Jersey,New Jersey,5206,2427,29,2439,192
34027041901,Census Tract 419.01; Morris County; New Jersey,New Jersey,5713,3995,170,511,949
34027041902,Census Tract 419.02; Morris County; New Jersey,New Jersey,5389,4267,0,638,350
34027042000,Census Tract 420; Morris County; New Jersey,New Jersey,4608,3397,10,647,266
34027042100,Census Tract 421; Morris County; New Jersey,New Jersey,4220,3200,41,470,351
34027042200,Census Tract 422; Morris County; New Jersey,New Jersey,5774,3974,79,1205,424
34027042301,Census Tract 423.01; Morris County; New Jersey,New Jersey,2355,1798,89,45,260
34027042302,Census Tract 423.02; Morris County; New Jersey,New Jersey,3749,2987,35,371,195
34027042500,Census Tract 425; Morris County; New Jersey,New Jersey,3633,2992,0,160,355
34027042601,Census Tract 426.01; Morris County; New Jersey,New Jersey,3628,2244,283,480,543
34027042602,Census Tract 426.02; Morris County; New Jersey,New Jersey,5529,3767,568,548,445
34027042700,Census Tract 427; Morris County; New Jersey,New Jersey,4327,3247,40,559,251
34027042800,Census Tract 428; Morris County; New Jersey,New Jersey,4872,4070,1,438,276
34027042900,Census Tract 429; Morris County; New Jersey,New Jersey,3762,2878,38,178,618
34027043000,Census Tract 430; Morris County; New Jersey,New Jersey,4503,3206,65,278,840
34027043100,Census Tract 431; Morris County; New Jersey,New Jersey,3700,2955,18,247,350
34027043200,Census Tract 432; Morris County; New Jersey,New Jersey,4556,3519,125,228,310
34027043301,Census Tract 433.01; Morris County; New Jersey,New Jersey,2655,1501,412,200,416
34027043302,Census Tract 433.02; Morris County; New Jersey,New Jersey,3706,3186,11,135,178
34027043303,Census Tract 433.03; Morris County; New Jersey,New Jersey,3836,3000,101,311,341
34027043401,Census Tract 434.01; Morris County; New Jersey,New Jersey,7406,5335,278,310,1133
34027043402,Census Tract 434.02; Morris County; New Jersey,New Jersey,5491,4564,165,221,228
34027043500,Census Tract 435; Morris County; New Jersey,New Jersey,3655,660,1123,0,1791
34027043601,Census Tract 436.01; Morris County; New Jersey,New Jersey,3478,2728,4,186,541
34027043602,Census Tract 436.02; Morris County; New Jersey,New Jersey,2944,1218,201,196,1297
34027043700,Census Tract 437; Morris County; New Jersey,New Jersey,3556,2887,96,328,110
34027043801,Census Tract 438.01; Morris County; New Jersey,New Jersey,2902,1986,139,58,252
34027043802,Census Tract 438.02; Morris County; New Jersey,New Jersey,3591,2099,69,93,1221
34027043900,Census Tract 439; Morris County; New Jersey,New Jersey,5000,3920,39,597,193
34027044000,Census Tract 440; Morris County; New Jersey,New Jersey,5930,4472,37,725,431
34027044101,Census Tract 441.01; Morris County; New Jersey,New Jersey,2707,2140,1,254,195
34027044102,Census Tract 441.02; Morris County; New Jersey,New Jersey,5923,4517,0,338,860
